,Unnamed: 0,tick,num_streak,streak_start_date,streak_end_date,payout_period,lastest_amount,incremental_percentage,number_survive_proof,latest_survive_streak,number_survive_years,exchange,industry,sector,share_volume,trade_volume,market_cap,highlow_today,highlow_52,previous_close,_pe,_yield,_eps,_annualized_dividend
1082,1082,BCML,2,03/10/2022,06/16/2022,1.5,$0.05,0.0,0,2022,0,NASDAQ-GS,Finance,Major Banks,"1,786,400","98,245","273,619,147",$21.51/$20.14,$23.54/$16.47,$20.92,9.98,0.94%,$2.02,$0.20
1083,1083,ASRV,36,08/01/2013,05/06/2022,3.0,$0.03,50.0,1,2013,32,NASDAQ-GM,Finance,Major Banks,"3,622","15,208","67,923,115",$3.97/$3.93,$4.52/$3.68,$3.93,9.23,3.02%,$0.43,$0.12
1084,1084,SYK,36,09/26/2013,06/29/2022,2.9166666666666665,$0.695,15.0943396226415,1,2013,9,NYSE,Health Care,Medical/Dental Instruments,"1,546,242","1,362,002","77,306,038,574",$205.05/$199.93,$281.16/$193.34,$200.06,38.87,1.41%,$5.26,$2.78
1085,1085,OFLX,21,09/21/2017,06/23/2022,2.857142857142857,$0.32,1149.9999999999998,1,2017,16,NASDAQ-GM,Industrials,Building Products,"22,574","11,950","1,080,193,397",$111.10/$105.61,$163.27/$97.16,$107.31,42.63,1.13%,$2.51,$1.28
1086,1086,SIGI,135,11/08/1988,05/13/2022,2.977777777777778,$0.28,15.78947368421052,4,1988,34,NASDAQ-GS,Finance,Property-Casualty Insurers,"566,247","283,328","4,985,794,291",$83.09/$79.66,$94.35/$74.29,$79.25,14.65,1.41%,$5.64,$1.12
1087,1087,IMBIL,3,12/14/2021,06/14/2022,2.0,$0.53125,0.0,0,2021,1,NASDAQ-GM,N/A,N/A,"6,083",N/A,N/A,$13.17/$12.50,$24.66/$12.00,$12.68,N/A,16.76%,N/A,$2.125
1088,1088,XRAY,112,09/08/1994,06/23/2022,2.9732142857142856,$0.125,16.666666666666686,3,1994,28,NASDAQ-GS,Health Care,Medical/Dental Instruments,"2,721,335","2,739,978","7,919,999,199",$37.03/$35.94,$66.98/$33.77,$35.94,21.75,1.41%,$1.69,$0.50
1089,1089,ILPT,17,04/27/2018,04/22/2022,2.823529411764706,$0.33,22.22222222222221,1,2018,4,NASDAQ-GS,Real Estate,Real Estate Investment Trusts,"843,768",N/A,"941,815,570",$14.50/$13.94,$28.66/$13.03,$13.99,10.0,9.8%,$1.44,$1.32
1090,1090,ARCC,71,12/22/2004,06/14/2022,2.9577464788732395,$0.45,25.0,2,2004,0,NASDAQ-GS,Finance,Finance/Investors Services,"2,817,850","3,841,864","8,938,389,124",$18.07/$17.66,$23.00/$17.03,$17.50,5.87,9.57%,$3.08,$1.68
1091,1091,MLM,37,05/30/2013,05/31/2022,2.918918918918919,$0.61,14.583333333333355,1,2013,9,NYSE,Industrials,Building Materials,"527,984","624,596","19,288,090,849",$309.98/$299.45,$446.46/$295.56,$297.30,29.44,0.81%,$10.52,$2.44
1092,1092,KR,38,08/13/2013,08/12/2022,2.8421052631578947,$0.26,224.99999999999997,1,2013,9,NYSE,Consumer Staples,Food Chains,"10,800,148","9,340,603","34,884,000,000",$48.71/$47.72,$62.78/$37.26,$47.73,16.71,1.77%,$2.90,$1.04
1093,1093,KALU,60,07/25/2007,04/22/2022,2.95,$0.77,33.33333333333334,2,2007,15,NASDAQ-GS,Industrials,Aluminum,"523,776","141,726","1,228,767,840",$77.37/$71.24,$137.63/$69.42,$70.87,0.0,4.15%,$-0.93,$3.08
1094,1094,OXBR,13,08/06/2014,09/21/2017,2.8461538461538463,$0.12,0.0,0,2014,8,NASDAQ-CM,Finance,Property-Casualty Insurers,"45,260","44,621","21,970,031",$3.96/$3.67,$7.13/$2.45,$3.77,2.68,N/A,$1.42,N/A
1095,1095,BFC,15,12/20/2018,06/21/2022,2.8,$0.22,138.0952380952381,1,2018,4,NASDAQ-CM,Finance,Major Banks,"61,830","9,859","583,625,427",$77.56/$73.21,$74.77/$66.64,$74.38,13.47,1.2%,$5.76,$0.88
1096,1096,KIRK,1,06/03/2015,06/03/2015,0.0,$1.50,0.0,0,2015,7,NASDAQ-GS,Miscellaneous,Diversified Commercial Services,"2,595,291","795,856","56,510,611",$4.52/$4.26,$27.22/$3.32,$4.27,5.35,N/A,$0.83,N/A
1097,1097,OTIS,9,05/21/2020,05/19/2022,2.6666666666666665,$0.29,20.83333333333333,1,2020,2,NYSE,N/A,N/A,"3,453,527","2,584,325","29,959,213,097",$70.90/$68.47,$92.84/$66.97,$68.59,24.35,1.69%,$2.91,$1.16
1098,1098,WWD,102,01/30/1997,05/16/2022,2.980392156862745,$0.19,100.0,3,1997,25,NASDAQ-GS,Industrials,Military/Government/Technical,"452,622","436,759","5,685,474,469",$94.00/$90.53,$129.12/$87.59,$89.64,34.59,0.84%,$2.71,$0.76
1099,1099,COHR,1,12/17/2012,12/17/2012,0.0,$1.00,0.0,0,2012,10,NASDAQ-GS,Industrials,Biotechnology: Laboratory Analytical Instruments,"513,645","284,505","6,638,811,630",$268.17/$265.51,$278.34/$222.04,$265.47,57.79,N/A,$4.63,N/A
1100,1100,WM,37,06/05/2013,06/02/2022,2.918918918918919,$0.65,13.043478260869575,1,2013,9,NYSE,Utilities,Environmental Services,"4,927,179","1,775,008","62,409,767,928",$150.62/$147.55,$170.18/$138.08,$147.19,33.11,1.79%,$4.54,$2.60
1101,1101,VICI,18,03/28/2018,06/22/2022,2.833333333333333,$0.36,63.75000000000003,1,2018,4,NYSE,Real Estate,Real Estate Investment Trusts,"16,266,335","5,345,397","29,198,224,066",$30.38/$29.28,$33.95/$26.23,$29.18,18.83,4.92%,$1.61,$1.44
1102,1102,DG,30,04/06/2015,07/01/2022,2.9,$0.55,30.952380952380963,1,2015,7,NYSE,Consumer Discretionary,Department/Specialty Retail Stores,"3,158,270","1,980,341","56,272,560,762",$249.38/$244.46,$262.20/$183.25,$243.61,25.43,0.91%,$9.75,$2.20
1103,1103,SMBK,11,11/20/2019,05/12/2022,2.727272727272727,$0.07,20.0,1,2019,3,NASDAQ-CM,Finance,Major Banks,"222,057","20,123","395,051,556",$24.53/$23.38,$28.63/$22.63,$24.35,11.24,1.13%,$2.08,$0.28
1104,1104,GIPR,9,10/14/2021,06/14/2022,0.8888888888888888,$0.054,1.4210854715202004e-14,0,2021,1,NASDAQ-CM,Real Estate,Real Estate Investment Trusts,"8,330","17,416","14,112,240",$6.39/$6.21,$10.25/$5.75,$6.305,N/A,10.12%,N/A,$0.648
1105,1105,CTG,15,03/20/2013,09/22/2016,2.8,$0.06,20.0,0,2013,9,NASDAQ-GS,Technology,EDP Services,"15,369","23,242","135,517,223",$8.89/$8.33,$10.38/$6.77,$8.71,9.16,N/A,$0.96,N/A
1106,1106,TAP,3,12/02/2021,06/02/2022,3.333333333333333,$0.38,11.764705882352928,0,2021,9,NYSE,Consumer Staples,Beverages (Production/Distribution),"1,661,568","2,325,128","12,096,290,032",$56.13/$53.92,$57.45/$42.46,$53.80,11.29,2.88%,$4.94,$1.52
1107,1107,SHBI,27,11/12/2015,05/12/2022,3.0,$0.12,66.66666666666669,1,2015,23,NASDAQ-GS,Finance,Major Banks,"2,799,135","83,638","355,394,918",$19.44/$17.91,$23.19/$16.35,$19.11,15.31,2.47%,$1.17,$0.48
1108,1108,NDAQ,41,06/13/2012,06/09/2022,2.926829268292683,$0.60,66.66666666666669,1,2012,10,NASDAQ-GS,Finance,Investment Bankers/Brokers/Service,"1,588,053","981,201","26,229,875,843",$160.00/$157.83,$214.96/$140.31,$158.26,22.85,1.56%,$6.97,$2.40
1109,1109,ARCB,77,05/05/2003,05/10/2022,3.0,$0.12,100.0,2,2003,30,NASDAQ-GS,Industrials,Trucking Freight/Courier Services,"624,860","345,059","1,750,130,545",$72.88/$68.73,$125.00/$52.86,$67.49,7.29,0.71%,$9.80,$0.48
1110,1110,ZEUS,66,02/27/2006,05/31/2022,2.9545454545454546,$0.09,2525.0,2,2006,16,NASDAQ-GS,Industrials,Steel/Iron Ore,"106,876","100,487","297,108,816",$27.25/$25.37,$43.18/$19.92,$25.51,2.26,1.35%,$11.84,$0.36
1111,1111,YORW,95,12/29/1998,06/29/2022,2.968421052631579,$0.1949,7.692307692307693,3,1998,24,NASDAQ-GS,Utilities,Water Supply,"174,103","46,372","566,579,089",$40.28/$39.60,$53.77/$37.52,$39.79,30.36,2%,$1.31,$0.78
1112,1112,NMFC,49,08/18/2011,06/15/2022,2.653061224489796,$0.30,183.33333333333337,1,2011,11,NASDAQ-GS,Finance,Finance/Investors Services,"503,866","451,072","1,178,388,058",$11.77/$11.60,$14.11/$11.09,$11.52,6.65,10.3%,$1.76,$1.20
1113,1113,HWC,101,06/03/1997,06/03/2022,3.0,$0.27,100.0,3,1997,31,NASDAQ-GS,Finance,Major Banks,"811,587","447,101","3,866,740,130",$44.88/$43.39,$59.82/$39.07,$43.25,8.28,2.43%,$5.41,$1.08
1114,1114,NXST,38,02/13/2013,05/12/2022,2.921052631578948,$0.90,28.571428571428584,1,2013,9,NASDAQ-GS,Consumer Discretionary,Movies/Entertainment,"420,211","333,352","6,640,438,816",$166.41/$161.99,$192.84/$135.87,$160.43,7.98,2.25%,$20.59,$3.60
1115,1115,KRNY,29,11/30/2015,05/10/2022,2.7586206896551726,$0.11,300.0,1,2015,17,NASDAQ-GS,Finance,Savings Institutions,"978,953","354,057","762,209,139",$11.29/$11.00,$13.89/$10.90,$11.01,11.13,3.93%,$1.01,$0.44
1116,1116,CTSH,21,05/18/2017,05/19/2022,2.857142857142857,$0.27,33.33333333333334,1,2017,5,NASDAQ-GS,Technology,EDP Services,"3,280,379","3,199,115","36,617,673,858",$70.32/$68.00,$93.47/$65.23,$67.38,16.85,1.6%,$4.17,$1.08
1117,1117,PWR,15,12/31/2018,06/30/2022,2.8,$0.07,25.0,1,2018,4,NYSE,Industrials,Engineering & Construction,"2,702,735","1,217,537","18,104,460,954",$126.57/$121.53,$140.04/$84.40,$120.76,38.18,0.24%,$3.30,$0.28
1118,1118,ORCL,37,07/10/2013,07/11/2022,2.918918918918919,$0.32,33.33333333333334,1,2013,9,NYSE,Technology,Computer Software: Prepackaged Software,"20,132,584","14,267,831","188,410,268,200",$70.78/$67.97,$106.34/$63.76,$67.63,29.46,1.92%,$2.40,$1.28
1119,1119,DOOO,6,04/01/2021,06/29/2022,3.0,$0.16,26.020391058698262,0,2021,4,NASDAQ-GS,N/A,N/A,"74,070","121,234","5,125,516,863",$65.42/$62.70,$102.96/$57.38,$62.26,10.27,0.82%,$6.34,$0.506
1120,1120,OCCI,28,11/02/2018,06/10/2022,1.5357142857142858,$0.55,199.88465974625143,1,2018,4,NASDAQ-CM,Finance,"Trusts, Except Educational, Religious, and Charitable","41,432","64,390","30,663,634",$9.58/$9.21,$14.80/$9.16,$9.36,16.02,23.68%,$0.59,$2.20
1121,1121,MSVB,15,11/15/2018,05/12/2022,2.8,$0.04,50.0,1,2018,4,NASDAQ-CM,Finance,Major Banks,236,"5,572","40,265,584",$13.99/$13.64,$16.29/$13.06,$13.75,23.71,1.16%,$0.59,$0.16
1122,1122,SBFG,37,05/08/2013,05/12/2022,2.972972972972973,$0.12,20.0,1,2013,24,NASDAQ-CM,Finance,Major Banks,"2,890","10,596","126,085,256",$17.67/$17.50,$20.85/$16.26,$17.45,9.08,2.75%,$1.94,$0.48
1123,1123,PTEN,73,05/13/2004,06/01/2022,2.9726027397260277,$0.04,100.0,2,2004,18,NASDAQ-GS,Energy,Oil & Gas Production,"10,001,878","3,820,641","3,411,101,464",$15.99/$14.81,$20.53/$6.44,$14.55,0.0,1.03%,$-2.80,$0.16
1124,1124,BK,36,07/25/2013,04/27/2022,2.9166666666666665,$0.34,26.315789473684205,1,2013,9,NYSE,Finance,Investment Managers,"15,201,791","5,230,103","35,220,003,395",$43.79/$42.03,$64.63/$40.26,$42.00,10.79,3.22%,$4.04,$1.36
1125,1125,WEC,36,08/12/2013,05/12/2022,2.9166666666666665,$0.728,8.461538461538453,1,2013,9,NYSE,Utilities,Power Generation,"1,808,344","1,324,291","30,647,619,032",$97.55/$95.41,$108.39/$86.84,$95.34,22.65,3.12%,$4.29,$2.91
1126,1126,OXLCM,62,07/13/2017,08/16/2022,0.9838709677419356,$0.140625,0.0,1,2017,5,NASDAQ-GS,Finance,Finance Companies,"34,240",N/A,N/A,$25.05/$25.01,$25.53/$24.85,$25.0402,N/A,6.74%,N/A,$1.6875
1127,1127,VBNK,4,09/30/2021,07/07/2022,2.5,$0.025,24.85547978215216,0,2021,1,NASDAQ-GS,N/A,N/A,"2,551","11,166","208,003,402",$7.68/$7.50,$14.30/$7.41,$7.41,11.31,1.06%,$0.67,$0.079
1128,1128,FFBC,84,09/05/2001,05/31/2022,3.0,$0.23,125.0,3,2001,33,NASDAQ-GS,Finance,Major Banks,"877,182","338,441","1,864,295,049",$19.95/$19.11,$26.83/$19.00,$19.41,9.45,4.67%,$2.09,$0.92
1129,1129,RILYM,11,04/14/2020,10/13/2022,2.727272727272727,$0.3984375,15.384615384615373,1,2020,2,NASDAQ-GM,Consumer Discretionary,Business Services,"3,379",N/A,N/A,$24.67/$24.39,$26.49/$24.00,$24.52,N/A,6.5%,N/A,$1.5938
1130,1130,STGW,13,08/02/2013,08/08/2016,3.0,$0.21,41.17647058823528,0,2013,12,NASDAQ-GS,Consumer Discretionary,Advertising,"2,868,867","479,506","806,924,093",$6.47/$6.03,$11.04/$4.81,$6.21,40.4,N/A,$0.15,N/A
1131,1131,MGEE,135,11/25/1988,05/31/2022,2.977777777777778,$0.3875,4.964539007092199,4,1988,34,NASDAQ-GS,Utilities,Power Generation,"688,504","142,489","2,786,387,659",$77.08/$74.71,$84.97/$69.23,$74.82,26.48,2.08%,$2.91,$1.55
1132,1132,GLNG,24,09/11/2013,06/12/2019,3.0,$0.15,150.0,0,2013,15,NASDAQ-GS,Energy,Oilfield Services/Equipment,"2,183,655","1,617,931","2,438,373,759",$22.76/$21.86,$27.52/$10.01,$21.82,3.37,N/A,$6.70,N/A
1133,1133,CGNX,29,09/02/2015,05/19/2022,2.862068965517241,$0.065,3233.333333333333,1,2015,19,NASDAQ-GS,Industrials,Industrial Machinery/Components,"1,571,501","1,220,377","7,884,238,699",$45.73/$44.42,$92.17/$41.69,$44.19,29.28,0.61%,$1.55,$0.26
1134,1134,ISAA,4,07/07/2021,04/07/2022,2.25,$0.05,0.0,0,2021,1,NASDAQ-CM,Industrials,Consumer Electronics/Appliances,"4,310","79,547","218,203,920",$9.90/$9.87,$10.25/$9.85,$9.86,N/A,2.03%,N/A,$0.20
1135,1135,MBINN,5,06/14/2021,06/14/2022,2.4,$0.375,0.0,0,2021,1,NASDAQ-CM,Finance,Major Banks,"4,401",N/A,N/A,$23.13/$23.00,$29.37/$22.32,$23.15,N/A,6.48%,N/A,$1.50
1136,1136,VFC,37,09/06/2013,06/09/2022,2.8378378378378377,$0.50,940.5882352941178,1,2013,9,NYSE,Consumer Discretionary,Apparel,"7,625,471","2,383,576","18,650,912,317",$48.02/$46.97,$84.96/$44.17,$46.74,13.6,4.37%,$3.53,$2.00
1137,1137,ECL,36,09/13/2013,06/17/2022,2.9166666666666665,$0.51,19.999999999999982,1,2013,9,NYSE,Consumer Discretionary,Package Goods/Cosmetics,"1,496,811","1,631,068","45,604,847,412",$159.73/$155.18,$238.93/$143.82,$154.29,41.58,1.35%,$3.84,$2.04
1138,1138,WHLR,55,12/27/2012,12/27/2017,1.0909090909090908,$0.34,1842.857142857143,0,2012,10,NASDAQ-CM,Real Estate,Real Estate Investment Trusts,"144,914","26,898","21,682,497",$2.39/$2.23,$5.44/$1.51,$2.36,0.0,N/A,$-2.08,N/A
1139,1139,LANDM,17,02/16/2021,06/21/2022,0.9411764705882352,$0.104167,0.0,0,2021,1,NASDAQ-GM,Real Estate,Real Estate Investment Trusts,"1,116",N/A,"597,739,669",$24.90/$24.80,$26.27/$24.51,$24.80,N/A,5.04%,N/A,$1.25
1140,1140,TTSH,1,11/18/2021,11/18/2021,0.0,$0.65,0.0,0,2021,1,NASDAQ-CM,Consumer Discretionary,Other Specialty Stores,"3,955,812","256,600","172,455,674",$3.76/$3.15,$8.90/$3.45,$3.51,12.73,N/A,$0.26,N/A
1141,1141,FFIC,104,09/26/1996,06/02/2022,2.9711538461538463,$0.22,50.0,3,1996,26,NASDAQ-GS,Finance,Major Banks,"246,307","114,958","657,317,688",$21.86/$21.41,$25.95/$19.79,$21.33,8.4,4.07%,$2.58,$0.88
1142,1142,VZ,38,07/08/2013,07/07/2022,2.8421052631578947,$0.64,3.7735849056603854,1,2013,9,NYSE,Telecommunications,Telecommunications Equipment,"28,490,736","14,213,082","214,013,843,003",$52.15/$50.57,$56.85/$45.55,$52.09,9.9,5.04%,$5.15,$2.56
1143,1143,OFED,45,04/27/2011,05/11/2022,2.955555555555556,$0.10,0.0,1,2011,11,NASDAQ-CM,Finance,Savings Institutions,650,858,"120,042,102",$21.40/$21.40,$27.00/$20.12,$23.00,31.01,1.82%,$0.69,$0.40
1144,1144,EBTC,65,05/09/2006,05/10/2022,3.0,$0.205,14.285714285714278,2,2006,17,NASDAQ-GS,Finance,Major Banks,"8,769","11,117","380,063,904",$32.00/$31.00,$46.48/$29.58,$31.30,9.02,2.67%,$3.48,$0.82
1145,1145,DHCNL,24,02/13/2017,11/14/2022,3.0,$0.390625,0.0,1,2017,0,NASDAQ-GS,Real Estate,Real Estate Investment Trusts,"1,268",N/A,N/A,$18.00/$17.75,$25.67/$17.02,$17.6756,N/A,8.84%,N/A,$1.5625
1146,1146,CARV,1,08/25/2010,08/25/2010,1.0,$0.025,0.0,0,2010,22,NASDAQ-CM,Finance,Savings Institutions,"235,266","268,893","23,208,036",$6.52/$5.99,$42.50/$5.98,$6.17,N/A,N/A,N/A,N/A
1147,1147,PCAR,167,11/10/1988,05/10/2022,2.407185628742515,$0.34,1100.0,4,1988,34,NASDAQ-GS,Industrials,Construction/Ag Equipment/Trucks,"2,220,698","1,944,281","29,278,404,125",$84.53/$82.03,$97.56/$77.96,$81.58,14.83,1.63%,$5.68,$1.36
1148,1148,DXYN,2,05/13/1998,09/10/1998,3.0,$0.05,0.0,0,1998,34,NASDAQ-GM,Consumer Discretionary,Home Furnishings,"64,839","38,921","22,463,582",$1.50/$1.35,$6.98/$1.46,$1.49,0.0,N/A,$-0.01,N/A
1149,1149,NYMTL,4,09/30/2021,06/30/2022,2.25,$0.4296875,0.0,0,2021,1,NASDAQ-GS,Real Estate,Real Estate Investment Trusts,"1,725",N/A,N/A,$21.06/$20.60,$25.54/$20.18,$20.60,N/A,8.34%,N/A,$1.7188
1150,1150,ENTG,19,10/31/2017,05/03/2022,2.8947368421052637,$0.10,25.0,1,2017,5,NASDAQ-GS,Technology,Semiconductors,"3,744,441","1,280,424","14,118,252,428",$103.98/$95.62,$158.00/$91.37,$93.72,31.48,0.42%,$3.30,$0.40
1151,1151,PGC,50,02/02/2010,05/11/2022,3.02,$0.05,0.0,1,2010,22,NASDAQ-GS,Finance,Commercial Banks,"159,098","57,264","556,620,454",$30.79/$29.95,$38.60/$28.89,$29.98,10.2,0.65%,$2.97,$0.20
1152,1152,SCVL,40,06/28/2012,04/01/2022,2.95,$0.09,2000.0,1,2012,10,NASDAQ-GS,Consumer Discretionary,Clothing/Shoe/Accessory Stores,"823,987","370,370","664,027,611",$25.48/$24.02,$46.21/$23.55,$24.12,4.96,1.5%,$4.85,$0.36
1153,1153,COKE,135,11/17/1988,04/27/2022,2.9703703703703703,$0.25,13.63636363636364,4,1988,34,NASDAQ-GS,Consumer Staples,Beverages (Production/Distribution),"76,842","42,444","5,172,589,064",$552.77/$527.77,$656.11/$378.15,$521.43,22.58,0.2%,$24.44,$1.00
1154,1154,TRMK,114,02/28/1994,05/31/2022,3.0,$0.23,27.272727272727263,3,1994,34,NASDAQ-GS,Finance,Major Banks,"502,225","340,025","1,826,082,457",$29.81/$29.03,$35.30/$26.67,$29.01,14.93,3.16%,$1.99,$0.92
1155,1155,AMSWA,35,02/05/2014,08/11/2022,3.0,$0.11,10.0,1,2014,34,NASDAQ-GS,Technology,Computer Software: Prepackaged Software,"475,194","105,646","561,083,908",$16.93/$16.12,$33.27/$15.02,$16.08,44.0,2.83%,$0.38,$0.44
1156,1156,COF,36,08/01/2013,05/13/2022,2.9166666666666665,$0.60,300.0,1,2013,9,NYSE,Finance,Finance Companies,"4,053,664","3,402,415","43,270,946,719",$111.70/$105.31,$177.95/$98.54,$104.21,4.33,2.27%,$25.43,$2.40
1157,1157,UVSP,5,05/11/2021,05/10/2022,3.0,$0.21,5.0,0,2021,24,NASDAQ-GS,Finance,Major Banks,"184,905","87,992","755,511,971",$25.76/$25.34,$31.93/$24.40,$25.32,9.49,3.27%,$2.69,$0.84
1158,1158,HURC,36,09/26/2013,06/24/2022,3.0,$0.15,40.0,1,2013,33,NASDAQ-GS,Industrials,Steel/Iron Ore,"15,707","15,063","166,867,318",$25.80/$24.88,$35.84/$24.00,$25.05,18.55,2.39%,$1.37,$0.60
1159,1159,FSFG,38,03/06/2013,06/15/2022,3.026315789473684,$0.13,100.0,1,2013,13,NASDAQ-CM,Finance,Major Banks,"37,037","6,250","168,275,816",$23.73/$23.47,$29.98/$23.38,$23.47,8.24,2.19%,$2.85,$0.52
1160,1160,DAKT,27,09/04/2013,03/06/2020,3.037037037037037,$0.05,11.111111111111114,1,2013,17,NASDAQ-GS,Industrials,Office Equipment/Supplies/Services,"5,493,427","233,002","139,604,901",$3.38/$3.03,$6.73/$2.83,$3.06,310.0,N/A,$0.01,N/A
1161,1161,XYL,37,05/20/2013,05/25/2022,2.918918918918919,$0.30,16.66666666666667,1,2013,9,NYSE,Industrials,Fluid Controls,"2,670,965","1,048,284","14,337,180,802",$79.63/$77.50,$138.78/$72.08,$76.83,34.31,1.59%,$2.32,$1.20
1162,1162,OPBK,14,02/06/2019,05/11/2022,2.7857142857142856,$0.10,42.85714285714283,1,2019,3,NASDAQ-GM,Finance,Commercial Banks,"68,859","51,175","162,125,924",$10.82/$10.25,$14.86/$9.51,$10.28,5.15,3.86%,$2.08,$0.40
1163,1163,MGRC,128,04/10/1990,07/14/2022,2.9765625,$0.455,30.769230769230774,4,1990,32,NASDAQ-GS,Consumer Discretionary,Diversified Commercial Services,"412,545","78,371","1,847,328,800",$76.74/$74.76,$91.37/$67.08,$74.17,20.4,2.43%,$3.72,$1.82
1164,1164,VRSK,14,03/14/2019,06/14/2022,2.7857142857142856,$0.31,8.0,1,2019,3,NASDAQ-GS,Consumer Discretionary,Business Services,"1,632,452","1,042,530","27,315,465,596",$173.11/$171.48,$231.57/$156.05,$170.97,27.99,0.75%,$6.18,$1.24
1165,1165,CDW,35,11/13/2013,05/24/2022,2.914285714285714,$0.50,59.25925925925924,1,2013,9,NASDAQ-GS,Technology,EDP Services,"1,191,803","891,962","22,204,917,425",$164.37/$159.77,$208.71/$154.13,$158.12,22.7,1.25%,$7.24,$2.00
1166,1166,PCTI,42,02/06/2012,05/05/2022,3.0,$0.055,25.0,1,2012,14,NASDAQ-GS,Technology,Radio And Television Broadcasting And Communications Equipment,"8,521","30,761","76,826,005",$4.25/$4.12,$7.13/$3.90,$4.155,0.0,5.28%,$-0.04,$0.22
1167,1167,RTLPO,6,04/01/2021,07/01/2022,2.5,$0.4609375,0.0,0,2021,1,NASDAQ-GS,Real Estate,Real Estate Investment Trusts,"5,715",N/A,N/A,$21.90/$21.55,$27.07/$20.61,$21.57,N/A,8.55%,N/A,$1.8438
1168,1168,CSX,88,08/23/2000,05/27/2022,2.965909090909091,$0.10,200.0,3,2000,22,NASDAQ-GS,Industrials,Railroads,"24,261,775","16,692,067","64,292,866,781",$29.69/$28.82,$38.63/$28.44,$28.71,16.8,1.39%,$1.76,$0.40
1169,1169,TBLD,10,09/10/2021,06/10/2022,0.9,$0.10417,0.0,0,2021,1,NASDAQ-GS,Finance,Investment Managers,"121,409","88,897","486,682,165",$15.24/$14.65,$20.95/$14.06,$14.58,N/A,8.57%,N/A,$1.25
1170,1170,SAMG,35,12/03/2013,06/09/2022,2.914285714285714,$0.17,16.666666666666686,1,2013,9,NASDAQ-GM,Finance,Investment Managers,"1,053,603","43,958","255,082,723",$19.19/$17.55,$22.68/$14.20,$17.92,8.68,3.85%,$2.03,$0.68
1171,1171,HNNA,37,05/22/2013,05/20/2022,3.027027027027027,$0.1375,33.33333333333334,1,2013,0,NASDAQ-GM,Finance,Investment Managers,"1,478","12,176","77,868,674",$10.49/$10.09,$11.69/$9.00,$10.18,10.21,5.22%,$1.02,$0.55
1172,1172,BBWI,5,06/03/2021,06/02/2022,2.4,$0.20,33.33333333333334,0,2021,1,NYSE,Miscellaneous,Diversified Commercial Services,"8,287,044",N/A,"7,079,365,582",$31.42/$29.73,$82.00/$28.89,$29.54,6.74,2.67%,$4.59,$0.80
1173,1173,NVDA,39,11/20/2012,06/08/2022,2.948717948717949,$0.04,21.739130434782624,1,2012,10,NASDAQ-GS,Technology,Semiconductors,"47,215,283","58,448,283","428,150,000,000",$171.40/$163.10,$346.47/$153.28,$162.25,45.91,0.1%,$3.73,$0.16
1174,1174,LUMN,8,08/28/2020,05/27/2022,2.625,$0.25,0.0,1,2020,2,NYSE,Telecommunications,Telecommunications Equipment,"15,766,387","10,821,315","11,642,533,716",$11.38/$10.88,$14.49/$9.31,$10.95,5.47,9.44%,$2.06,$1.00
1175,1175,NCMI,60,08/21/2007,05/20/2022,2.95,$0.03,227.27272727272725,2,2007,15,NASDAQ-GS,Consumer Discretionary,Advertising,"7,691,401","1,657,708","90,747,363",$1.17/$1.05,$5.23/$0.92,$1.07,0.0,11.54%,$-0.67,$0.12
1176,1176,MANT,42,03/07/2012,06/09/2022,3.023809523809524,$0.41,19.04761904761905,1,2012,11,NASDAQ-GS,Technology,EDP Services,"593,482","576,883","3,914,210,798",$95.87/$95.39,$95.98/$66.91,$95.36,28.88,1.72%,$3.31,$1.64
1177,1177,CNFRL,17,12/13/2018,12/14/2022,2.823529411764706,$0.421875,0.0,1,2018,4,NASDAQ-GM,Finance,Property-Casualty Insurers,999,N/A,N/A,$22.79/$22.74,$25.32/$22.11,$22.80,N/A,7.4%,N/A,$1.6875
1178,1178,NFE,8,09/03/2020,06/13/2022,2.625,$0.10,0.0,1,2020,2,NASDAQ-GS,Utilities,Oil/Gas Transmission,"2,476,747","1,226,686","8,150,733,898",$39.63/$38.68,$52.37/$19.17,$38.66,22.19,1.01%,$1.77,$0.40
1179,1179,ICFI,18,03/28/2018,06/09/2022,2.833333333333333,$0.14,0.0,1,2018,4,NASDAQ-GS,Consumer Discretionary,Professional Services,"456,715","93,470","1,752,113,810",$93.25/$89.92,$108.23/$84.68,$89.95,25.13,0.61%,$3.71,$0.56
1180,1180,AMKR,7,12/17/2020,06/06/2022,2.571428571428572,$0.05,25.0,1,2020,2,NASDAQ-GS,Technology,Semiconductors,"1,098,390","963,408","4,232,231,573",$17.38/$16.71,$29.50/$16.26,$16.53,6.13,1.2%,$2.82,$0.20
1181,1181,MTEX,23,11/28/2016,06/14/2022,3.0434782608695654,$0.20,750.0,1,2016,18,NASDAQ-GS,Consumer Discretionary,Specialty Chemicals,"2,895","6,125","33,136,398",$17.24/$16.45,$49.08/$16.50,$16.60,4.54,4.85%,$3.74,$0.80
1182,1182,MBCN,61,05/30/2007,06/02/2022,3.0163934426229506,$0.17,31.25,2,2007,21,NASDAQ-CM,Finance,Major Banks,"5,221","8,839","158,878,720",$25.10/$24.88,$30.62/$22.78,$25.00,8.28,2.7%,$3.01,$0.68
